			8N	8T	33N	33T	51N	51T	8N	8T	33N	33T	51N	51T	8T vs. 8N	33T vs. 33N	51T vs. 51N				8T vs. 8N	33T vs. 33N	51T vs. 51N	8T vs. 8N	33T vs. 33N	51T vs. 51N	all									
			counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	log2(ratioOfNormalizedCounts)	log2(ratioOfNormalizedCounts)	log2(ratioOfNormalizedCounts)				log2(ratioOfNormalizedCounts)	log2(ratioOfNormalizedCounts)	log2(ratioOfNormalizedCounts)	rank(ratioOfNormalizedCounts)	rank(ratioOfNormalizedCounts)	rank(ratioOfNormalizedCounts)	median(rank(ratioOfNormalizedCounts))	LRT Analysis 								
idRefSeq	nameOfGene	numberOfExons	sum	sum	sum	sum	sum	sum	normalized_sum	normalized_sum	normalized_sum	normalized_sum	normalized_sum	normalized_sum	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio		RefSeq Id	Gene	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio	normalized_sum_ratio	Normal_counts	Tumor_counts	Normal_RPM	Tumor_RPM	Normal_RPKM	Tumor_RPKM	log2(FC)	p-value	FDR
NM_007023	RAPGEF4	31	67	1	91	27	123	119	2.8E-06	9.4E-08	2.3E-06	7.3E-07	2.2E-06	3.0E-06	-4.88	-1.68	0.45		NM_007023	RAPGEF4	-4.88	-1.68	0.45	316	802	10258	802	281	147	2.403105933	1.244428053	0.551044699	0.28535383	-0.949417423	2.6636E-05	3.79498E-05
NR_003201	SNORD114-9	1	20	69	1234	199	1496	266	8.5E-07	3.3E-06	3.1E-05	5.2E-06	2.7E-05	6.7E-06	1.95	-2.59	-1.99		NR_003201	SNORD114-9	1.95	-2.59	-1.99	15150	397	803	803	2750	534	19.59546178	5.031914704	275.9924194	70.87203808	-1.961340199	4.0152E-271	5.291E-270
NM_001099788	ICAM2	6	64	6	65	30	374	66	2.6E-06	3.3E-07	1.7E-06	8.1E-07	6.7E-06	1.7E-06	-3	-1.05	-1.99		NM_001099788	ICAM2	-3	-1.05	-1.99	795	1492	803	803	503	102	3.625866943	0.90610935	2.93592465	0.733691782	-2.000568912	2.70072E-48	9.4075E-48
NM_001099789	ICAM2	5	63	6	65	30	374	66	2.6E-06	3.3E-07	1.7E-06	8.1E-07	6.7E-06	1.7E-06	-2.98	-1.05	-1.99		NM_001099789	ICAM2	-2.98	-1.05	-1.99	804	1492	803	804	502	102	3.61238974	0.90610935	3.133035334	0.785871076	-1.995196481	4.1016E-48	1.42366E-47
NM_001136020	ICA1	14	54	5	85	13	104	18	2.2E-06	2.8E-07	2.2E-06	3.7E-07	1.9E-06	4.8E-07	-2.98	-2.58	-1.97		NM_001136020	ICA1	-2.98	-2.58	-1.97	804	399	831	804	243	36	2.064605295	0.341607056	1.188604085	0.196664972	-2.595456319	3.98446E-30	1.05223E-29
NM_004968	ICA1	14	54	5	85	13	125	28	2.2E-06	2.8E-07	2.2E-06	3.7E-07	2.2E-06	7.3E-07	-2.98	-2.58	-1.62		NM_004968	ICA1	-2.98	-2.58	-1.62	804	399	1218	804	264	46	2.188766511	0.425098102	0.91350856	0.177419909	-2.36425034	3.97227E-29	1.03042E-28
NM_003265	TLR3	5	82	0	74	22	72	103	3.4E-06	4.7E-08	1.9E-06	6.0E-07	1.3E-06	2.6E-06	-6.16	-1.67	1.01		NM_003265	TLR3	-6.16	-1.67	1.01	176	810	13667	810	228	125	2.159341059	1.051664305	0.706359522	0.344018418	-1.037916864	0.000863754	0.00115177
NM_001013642	C1orf225	2	281	26	175	53	123	129	1.1E-05	1.3E-06	4.5E-06	1.4E-06	2.2E-06	3.3E-06	-3.17	-1.67	0.57		NM_001013642	C1orf225	-3.17	-1.67	0.57	736	810	11195	810	579	208	6.000676628	1.944691566	3.078848962	0.997789413	-1.625583829	1.73135E-26	4.27397E-26
NM_130386	COLEC12	10	92	69	180	55	1013	139	3.8E-06	3.3E-06	4.6E-06	1.5E-06	1.8E-05	3.5E-06	-0.2	-1.66	-2.36		NM_130386	COLEC12	-0.2	-1.66	-2.36	6596	816	520	816	1285	263	8.758023041	2.716772023	2.794519158	0.86687046	-1.688711738	3.2617E-121	2.2056E-120
NM_018667	SMPD3	9	140	204	90	27	73	12	5.7E-06	9.6E-06	2.3E-06	7.3E-07	1.3E-06	3.3E-07	0.75	-1.66	-2.01		NM_018667	SMPD3	0.75	-1.66	-2.01	12251	816	784	816	303	243	3.082826368	3.519580691	0.58342664	0.666082644	0.191149926	0.938369367	0.961316283
NM_057177	PARD3B	22	152	15	164	50	220	71	6.2E-06	7.5E-07	4.2E-06	1.3E-06	3.9E-06	1.8E-06	-3.05	-1.66	-1.12		NM_057177	PARD3B	-3.05	-1.66	-1.12	775	816	1980	816	536	136	4.742196128	1.262609212	1.310723087	0.348979882	-1.909147149	7.80898E-41	2.43824E-40
NM_018487	TMEM176A	7	90	0	102	126	935	167	3.7E-06	4.7E-08	2.6E-06	3.3E-06	1.7E-05	4.2E-06	-6.3	0.34	-1.98		NM_018487	TMEM176A	-6.3	0.34	-1.98	147	7375	817	817	1127	293	7.607409817	2.492256064	7.265911955	2.380378285	-1.609953022	1.26684E-82	6.26343E-82
NM_015568	PPP1R16B	11	202	22	117	69	965	173	8.2E-06	1.1E-06	3.0E-06	1.8E-06	1.7E-05	4.4E-06	-2.93	-0.72	-1.98		NM_015568	PPP1R16B	-2.93	-0.72	-1.98	821	2110	817	821	1284	264	9.421631371	2.389041469	1.507219864	0.382185485	-1.97954499	1.3149E-120	8.8117E-120
NM_033111	N4BP2L2	10	307	34	496	130	667	306	1.2E-05	1.6E-06	1.3E-05	3.4E-06	1.2E-05	7.7E-06	-2.93	-1.89	-0.62		NM_033111	N4BP2L2	-2.93	-1.89	-0.62	821	667	3311	821	1470	470	12.29384598	4.218323207	4.953201443	1.699566159	-1.543194772	8.94562E-81	4.35144E-80
NM_002483	CEACAM6	6	490	55	217	174	444	59	2.0E-05	2.6E-06	5.6E-06	4.6E-06	7.9E-06	1.5E-06	-2.92	-0.28	-2.39		NM_002483	CEACAM6	-2.92	-0.28	-2.39	823	3614	505	823	1151	288	11.07202955	2.86728401	4.208297054	1.089807681	-1.94916298	2.81875E-88	1.46288E-87
NM_020859	SHROOM3	11	822	94	502	150	498	206	3.3E-05	4.4E-06	1.3E-05	3.9E-06	8.9E-06	5.2E-06	-2.9	-1.7	-0.77		NM_020859	SHROOM3	-2.9	-1.7	-0.77	829	789	2790	829	1822	450	18.28636403	4.494195896	1.658928062	0.407710777	-2.024633329	2.0324E-141	1.5617E-140
NM_020962	NOPE	20	149	54	194	60	1098	160	6.1E-06	2.6E-06	5.0E-06	1.6E-06	2.0E-05	4.0E-06	-1.24	-1.64	-2.27		NM_020962	NOPE	-1.24	-1.64	-2.27	2562	830	573	830	1441	274	10.14768912	2.701546766	1.564794005	0.416583927	-1.909293666	5.0612E-145	3.9788E-144
NM_003494	DYSF	55	550	179	576	180	8779	928	2.2E-05	8.4E-06	1.5E-05	4.7E-06	1.6E-04	2.3E-05	-1.4	-1.64	-2.74		NM_003494	DYSF	-1.4	-1.64	-2.74	2254	830	322	830	9905	1287	64.20998565	12.11038209	9.28695193	1.751573921	-2.406553293	0	0
NM_001130978	DYSF	56	550	179	576	180	8785	933	2.2E-05	8.4E-06	1.5E-05	4.7E-06	1.6E-04	2.3E-05	-1.4	-1.64	-2.74		NM_001130978	DYSF	-1.4	-1.64	-2.74	2254	830	322	830	9911	1292	64.24546028	12.15212761	9.239962646	1.747753144	-2.402385589	0	0
NM_033071	SYNE1	146	2355	225	1825	572	7967	1801	9.5E-05	1.1E-05	4.7E-05	1.5E-05	1.4E-04	4.5E-05	-3.17	-1.64	-1.65		NM_033071	SYNE1	-3.17	-1.64	-1.65	736	830	1167	830	12147	2598	94.34374762	23.53299902	3.438684488	0.857741618	-2.003241722	0	0
NM_032563	LCE3D	2	325	336	3249	115	1181	213	1.3E-05	1.6E-05	8.3E-05	3.0E-06	2.1E-05	5.4E-06	0.26	-4.77	-1.97		NM_032563	LCE3D	0.26	-4.77	-1.97	9455	115	831	831	4755	664	38.95787901	8.024886703	63.14080877	13.00629936	-2.279362206	0	0
NM_001003680	LEPR	20	384	85	142	42	958	172	1.6E-05	4.0E-06	3.6E-06	1.1E-06	1.7E-05	4.3E-06	-1.95	-1.7	-1.97		NM_001003680	LEPR	-1.95	-1.7	-1.97	1489	789	831	831	1484	299	12.04543133	3.128745869	3.890643196	1.010576831	-1.94482967	6.7367E-142	5.1996E-141
NM_001099787	ICAM2	5	63	6	65	30	376	67	2.6E-06	3.3E-07	1.7E-06	8.1E-07	6.7E-06	1.7E-06	-2.98	-1.05	-1.97		NM_001099787	ICAM2	-2.98	-1.05	-1.97	804	1492	831	831	504	103	3.624214617	0.914458455	2.853712297	0.720046027	-1.986678858	4.76136E-48	1.65083E-47
NM_001099786	ICAM2	6	64	6	65	30	376	67	2.6E-06	3.3E-07	1.7E-06	8.1E-07	6.7E-06	1.7E-06	-3	-1.05	-1.97		NM_001099786	ICAM2	-3	-1.05	-1.97	795	1492	831	831	505	103	3.63769182	0.914458455	2.690600459	0.676374597	-1.992033792	3.13821E-48	1.09193E-47
NM_000633	BCL2	3	271	28	145	87	415	74	1.1E-05	1.4E-06	3.7E-06	2.3E-06	7.4E-06	1.9E-06	-3.02	-0.69	-1.97		NM_000633	BCL2	-3.02	-0.69	-1.97	789	2177	831	831	831	189	7.337533435	1.812981363	1.130242365	0.279263919	-2.016931078	5.89233E-71	2.61089E-70
NM_020796	SEMA6A	19	231	26	241	104	762	118	9.4E-06	1.3E-06	6.2E-06	2.7E-06	1.4E-05	3.0E-06	-2.89	-1.17	-2.18		NM_020796	SEMA6A	-2.89	-1.17	-2.18	833	1336	632	833	1234	248	9.665432162	2.297262015	1.408955126	0.334877845	-2.072918827	2.1828E-118	1.451E-117
NM_139057	ADAMTS17	22	110	12	135	86	788	53	4.5E-06	6.1E-07	3.5E-06	2.3E-06	1.4E-05	1.4E-06	-2.88	-0.61	-3.37		NM_139057	ADAMTS17	-2.88	-0.61	-3.37	836	2367	130	836	1033	151	7.288109002	1.379201705	1.151178171	0.21784895	-2.401711073	8.0511E-127	5.6745E-126
NR_003321	SNORD116-2	1	66	5	600	188	243	67	2.7E-06	2.8E-07	1.5E-05	4.9E-06	4.3E-06	1.7E-06	-3.27	-1.63	-1.35		NR_003321	SNORD116-2	-3.27	-1.63	-1.35	698	841	1623	841	909	260	7.422284106	2.275651512	75.73759291	23.2209338	-1.705583581	4.25775E-59	1.66693E-58
NM_001130976	DYSF	54	550	179	574	180	8756	926	2.2E-05	8.4E-06	1.5E-05	4.7E-06	1.6E-04	2.3E-05	-1.4	-1.63	-2.74		NM_001130976	DYSF	-1.4	-1.63	-2.74	2254	841	322	841	9880	1285	64.05701267	12.09368388	9.35411984	1.766016921	-2.405102745	0	0
NM_001130977	DYSF	55	550	179	574	180	8763	931	2.2E-05	8.4E-06	1.5E-05	4.7E-06	1.6E-04	2.3E-05	-1.4	-1.63	-2.74		NM_001130977	DYSF	-1.4	-1.63	-2.74	2254	841	322	841	9887	1290	64.09839974	12.1354294	9.274837178	1.75595853	-2.401063182	0	0
NM_001130984	DYSF	55	544	179	544	171	8649	914	2.2E-05	8.4E-06	1.4E-05	4.5E-06	1.5E-04	2.3E-05	-1.39	-1.63	-2.74		NM_001130984	DYSF	-1.39	-1.63	-2.74	2273	841	322	841	9737	1264	63.08871519	11.91506922	9.445832488	1.783960057	-2.404594637	0	0
NM_001130986	DYSF	54	544	179	544	171	8642	909	2.2E-05	8.4E-06	1.4E-05	4.5E-06	1.5E-04	2.3E-05	-1.39	-1.63	-2.75		NM_001130986	DYSF	-1.39	-1.63	-2.75	2273	841	310	841	9730	1259	63.04732812	11.8733237	9.529523597	1.794637802	-2.408711387	0	0
NM_001130983	DYSF	56	544	179	546	171	8671	916	2.2E-05	8.4E-06	1.4E-05	4.5E-06	1.5E-04	2.3E-05	-1.39	-1.63	-2.74		NM_001130983	DYSF	-1.39	-1.63	-2.74	2273	841	322	841	9761	1266	63.23577573	11.93176743	9.408685572	1.775296449	-2.405933233	0	0
NM_001130455	DYSF	55	544	179	546	171	8664	911	2.2E-05	8.4E-06	1.4E-05	4.5E-06	1.5E-04	2.3E-05	-1.39	-1.63	-2.75		NM_001130455	DYSF	-1.39	-1.63	-2.75	2273	841	310	841	9754	1261	63.19438866	11.89002191	9.457406264	1.779410642	-2.410045087	0	0
NM_001093772	KIT	21	116	12	148	46	403	104	4.7E-06	6.1E-07	3.8E-06	1.2E-06	7.2E-06	2.6E-06	-2.96	-1.63	-1.45		NM_001093772	KIT	-2.96	-1.63	-1.45	808	841	1454	841	667	162	5.203098032	1.456448706	1.004847051	0.281276305	-1.836915997	3.1991E-53	1.17385E-52
NM_000222	KIT	21	116	12	148	46	403	104	4.7E-06	6.1E-07	3.8E-06	1.2E-06	7.2E-06	2.6E-06	-2.96	-1.63	-1.45		NM_000222	KIT	-2.96	-1.63	-1.45	808	841	1454	841	667	162	5.203098032	1.456448706	1.002523706	0.280625955	-1.836915997	3.1991E-53	1.17385E-52
NM_019598	KLK12	7	422	63	367	115	667	21	1.7E-05	3.0E-06	9.4E-06	3.0E-06	1.2E-05	5.5E-07	-2.51	-1.63	-4.43		NM_019598	KLK12	-2.51	-1.63	-4.43	1011	841	57	841	1456	199	12.74807012	2.160763234	13.49002129	2.28652194	-2.560665958	3.0729E-186	2.9304E-185
NM_020469	ABO	7	142	39	94	29	169	14	5.8E-06	1.9E-06	2.4E-06	7.8E-07	3.0E-06	3.8E-07	-1.63	-1.63	-3		NM_020469	ABO	-1.63	-1.63	-3	1868	841	219	841	405	82	3.711348676	0.978319443	2.348954858	0.619189521	-1.923566027	4.41259E-39	1.34167E-38
NM_002207	ITGA9	28	133	15	112	25	623	116	5.4E-06	7.5E-07	2.9E-06	6.8E-07	1.1E-05	2.9E-06	-2.85	-2.08	-1.92		NM_002207	ITGA9	-2.85	-2.08	-1.92	844	579	888	844	868	156	6.427183063	1.420470585	1.62220673	0.358523621	-2.177817608	7.90931E-92	4.25853E-91
NM_182920	ADAMTS9	40	782	93	251	83	4211	347	3.2E-05	4.4E-06	6.4E-06	2.2E-06	7.5E-05	8.7E-06	-2.85	-1.55	-3.1		NM_182920	ADAMTS9	-2.85	-1.55	-3.1	844	927	184	844	5244	523	37.56830701	5.071977702	5.121786914	0.691476169	-2.888895795	0	0
NM_199329	SLC43A3	14	585	69	457	480	2153	291	2.4E-05	3.3E-06	1.2E-05	1.3E-05	3.8E-05	7.3E-06	-2.85	0.11	-2.39		NM_199329	SLC43A3	-2.85	0.11	-2.39	844	5830	505	844	3195	840	24.49514824	7.689257583	9.167345898	2.877716161	-1.671579808	9.9711E-230	1.1215E-228
NM_031362	COL4A3	51	201	29	233	39	725	131	8.2E-06	1.4E-06	6.0E-06	1.0E-06	1.3E-05	3.3E-06	-2.54	-2.51	-1.96		NM_031362	COL4A3	-2.54	-2.51	-1.96	994	421	846	846	1159	199	8.974408287	1.886219933	1.132703305	0.238068905	-2.250318917	7.5869E-127	5.3498E-126
NM_001098516	MUC20	4	279	44	119	34	202	36	1.1E-05	2.1E-06	3.1E-06	9.1E-07	3.6E-06	9.3E-07	-2.43	-1.74	-1.96		NM_001098516	MUC20	-2.43	-1.74	-1.96	1063	744	846	846	600	114	5.965172057	1.283611451	0.923115453	0.198639965	-2.216355186	7.5672E-61	3.0292E-60
NM_001001851	ITIH5	12	76	29	151	30	434	78	3.1E-06	1.4E-06	3.9E-06	8.1E-07	7.7E-06	2.0E-06	-1.15	-2.26	-1.96		NM_001001851	ITIH5	-1.15	-2.26	-1.96	2773	502	846	846	661	137	4.872775846	1.36529199	1.569331995	0.439707565	-1.83553433	5.59079E-62	2.26641E-61
NM_000132	F8	26	173	20	104	51	664	97	7.0E-06	9.8E-07	2.7E-06	1.4E-06	1.2E-05	2.5E-06	-2.84	-0.98	-2.26		NM_000132	F8	-2.84	-0.98	-2.26	851	1621	580	851	941	168	7.140733629	1.566441904	0.78920575	0.173125763	-2.188581038	5.0743E-100	2.9326E-99
NM_003289	TPM2	9	1984	240	4388	399	11103	8878	8.0E-05	1.1E-05	1.1E-04	1.0E-05	2.0E-04	2.2E-04	-2.83	-3.42	0.17		NM_003289	TPM2	-2.83	-3.42	0.17	854	222	8012	854	17475	9517	129.6538091	81.34622781	97.70445294	61.30084989	-0.672517239	2.241E-242	2.654E-241
NM_004165	RRAD	5	1021	123	324	227	8622	628	4.1E-05	5.8E-06	8.3E-06	6.0E-06	1.5E-04	1.6E-05	-2.83	-0.47	-3.28		NM_004165	RRAD	-2.83	-0.47	-3.28	854	2842	145	854	9967	978	67.48914762	9.141134729	46.00487227	6.231175684	-2.884210363	0	0
NM_006344	CLEC10A	9	75	13	138	43	259	24	3.1E-06	6.6E-07	3.5E-06	1.2E-06	4.6E-06	6.3E-07	-2.23	-1.62	-2.88		NM_006344	CLEC10A	-2.23	-1.62	-2.88	1203	859	268	859	472	80	3.714207081	0.777986947	2.164456341	0.453372347	-2.255236398	1.33335E-52	4.86174E-52
NM_002481	PPP1R12B	24	2130	259	1633	446	5732	1364	8.6E-05	1.2E-05	4.2E-05	1.2E-05	1.0E-04	3.4E-05	-2.82	-1.83	-1.57		NM_002481	PPP1R12B	-2.82	-1.83	-1.57	859	700	1285	859	9495	2069	76.46633499	19.31717059	6.887617996	1.73997213	-1.984940931	0	0
NM_020647	JPH1	6	318	38	220	298	950	157	1.3E-05	1.8E-06	5.6E-06	7.8E-06	1.7E-05	4.0E-06	-2.82	0.47	-2.09		NM_020647	JPH1	-2.82	0.47	-2.09	859	8307	708	859	1488	493	11.77112501	4.500681055	2.691773385	1.029197589	-1.387036976	3.5603E-77	1.68223E-76
NM_145693	LPIN1	20	981	304	2239	507	1978	362	4.0E-05	1.4E-05	5.7E-05	1.3E-05	3.5E-05	9.1E-06	-1.48	-2.1	-1.95		NM_145693	LPIN1	-1.48	-2.1	-1.95	2139	569	860	860	5198	1173	43.93276006	12.18529609	8.191825482	2.272104436	-1.850155831	0	0
NM_177458	LYNX1	3	323	39	146	164	247	18	1.3E-05	1.9E-06	3.7E-06	4.3E-06	4.4E-06	4.8E-07	-2.81	0.2	-3.21		NM_177458	LYNX1	-2.81	0.2	-3.21	863	6409	155	863	716	221	7.05355171	2.18809686	11.9754698	3.714935247	-1.688673285	6.50475E-42	2.06142E-41
NM_001130979	DYSF	56	551	179	577	184	8796	928	2.2E-05	8.4E-06	1.5E-05	4.8E-06	1.6E-04	2.3E-05	-1.41	-1.61	-2.75		NM_001130979	DYSF	-1.41	-1.61	-2.75	2234	864	310	864	9924	1291	64.33246775	12.14523782	9.2127263	1.739257886	-2.40515629	0	0
NM_001164	APBB1	14	101	50	99	31	522	65	4.1E-06	2.4E-06	2.6E-06	8.4E-07	9.3E-06	1.7E-06	-0.79	-1.61	-2.49		NM_001164	APBB1	-0.79	-1.61	-2.49	3781	864	445	864	722	146	5.288341479	1.593244132	1.993343942	0.600544339	-1.730847991	3.50643E-69	1.52905E-68
NM_017637	BNC2	7	518	28	387	123	2480	492	2.1E-05	1.4E-06	9.9E-06	3.2E-06	4.4E-05	1.2E-05	-3.95	-1.61	-1.83		NM_017637	BNC2	-3.95	-1.61	-1.83	492	864	977	864	3385	643	24.9310021	5.616608678	1.928748421	0.434520244	-2.150169677	0	0
NM_052972	LRG1	2	257	20	62	74	308	56	1.0E-05	9.8E-07	1.6E-06	2.0E-06	5.5E-06	1.4E-06	-3.41	0.29	-1.94		NM_052972	LRG1	-3.41	0.29	-1.94	666	7026	865	865	627	150	5.811265831	1.424549083	3.264756085	0.800308474	-2.02834712	6.51041E-51	2.32995E-50
NM_001128850	RRAD	5	1024	126	325	227	8634	630	4.1E-05	5.9E-06	8.3E-06	6.0E-06	1.5E-04	1.6E-05	-2.8	-0.48	-3.28		NM_001128850	RRAD	-2.8	-0.48	-3.28	867	2804	145	867	9983	983	67.60902194	9.204658162	45.80557042	6.236218267	-2.876779727	0	0
NM_182909	FILIP1L	6	369	45	377	99	817	409	1.5E-05	2.2E-06	9.6E-06	2.6E-06	1.5E-05	1.0E-05	-2.8	-1.88	-0.5		NM_182909	FILIP1L	-2.8	-1.88	-0.5	867	671	3726	867	1563	553	13.00557862	4.979841534	3.282579158	1.256900943	-1.384958847	2.83096E-72	1.26948E-71
NM_181805	PKIG	6	112	13	95	43	821	135	4.6E-06	6.6E-07	2.4E-06	1.2E-06	1.5E-05	3.4E-06	-2.8	-1.09	-2.1		NM_181805	PKIG	-2.8	-1.09	-2.1	867	1435	695	867	1028	191	7.170436151	1.704737556	4.917994617	1.169230148	-2.072511222	1.047E-105	6.3682E-105
NM_002223	ITPR2	57	1684	208	3793	771	3257	1394	6.8E-05	9.8E-06	9.7E-05	2.0E-05	5.8E-05	3.5E-05	-2.8	-2.26	-0.73		NM_002223	ITPR2	-2.8	-2.26	-0.73	867	502	2924	867	8734	2373	74.16805417	21.60364325	5.901341038	1.718940424	-1.77952329	0	0
NM_015553	PIP3-E	12	104	12	154	37	139	41	4.2E-06	6.1E-07	4.0E-06	9.9E-07	2.5E-06	1.1E-06	-2.8	-1.99	-1.24		NM_015553	PIP3-E	-2.8	-1.99	-1.24	867	617	1784	867	397	90	3.531448403	0.852029717	0.518187587	0.125022702	-2.051284363	2.16284E-34	6.12902E-34
NM_001130700	PIP3-E	12	104	12	154	37	139	43	4.2E-06	6.1E-07	4.0E-06	9.9E-07	2.5E-06	1.1E-06	-2.8	-1.99	-1.17		NM_001130700	PIP3-E	-2.8	-1.99	-1.17	867	617	1894	867	397	92	3.531448403	0.868727926	0.517959578	0.127416827	-2.023283697	1.27444E-33	3.57529E-33
NM_001130980	DYSF	55	551	179	575	184	8774	926	2.2E-05	8.4E-06	1.5E-05	4.8E-06	1.6E-04	2.3E-05	-1.41	-1.6	-2.75		NM_001130980	DYSF	-1.41	-1.6	-2.75	2234	874	310	874	9900	1289	64.18540721	12.12853961	9.247285292	1.747376403	-2.403839486	0	0
NM_001130981	DYSF	56	551	179	575	184	8781	931	2.2E-05	8.4E-06	1.5E-05	4.8E-06	1.6E-04	2.3E-05	-1.41	-1.6	-2.74		NM_001130981	DYSF	-1.41	-1.6	-2.74	2234	874	322	874	9907	1294	64.22679428	12.17028513	9.170016317	1.737619237	-2.399812321	0	0
NM_001130985	DYSF	55	545	179	545	175	8660	909	2.2E-05	8.4E-06	1.4E-05	4.6E-06	1.5E-04	2.3E-05	-1.39	-1.6	-2.75		NM_001130985	DYSF	-1.39	-1.6	-2.75	2273	874	310	874	9750	1263	63.17572266	11.90817943	9.416563223	1.774955945	-2.407417397	0	0
NM_001130987	DYSF	56	545	179	545	175	8667	914	2.2E-05	8.4E-06	1.4E-05	4.6E-06	1.5E-04	2.3E-05	-1.39	-1.6	-2.75		NM_001130987	DYSF	-1.39	-1.6	-2.75	2273	874	310	874	9757	1268	63.21710973	11.94992496	9.335072317	1.764607938	-2.403313519	0	0
NM_001130982	DYSF	56	545	179	547	175	8682	911	2.2E-05	8.4E-06	1.4E-05	4.6E-06	1.5E-04	2.3E-05	-1.39	-1.6	-2.75		NM_001130982	DYSF	-1.39	-1.6	-2.75	2273	874	310	874	9774	1265	63.3227832	11.92487764	9.346536266	1.760129541	-2.408750204	0	0
NM_205863	PARD3B	22	136	13	170	54	225	76	5.5E-06	6.6E-07	4.4E-06	1.4E-06	4.0E-06	1.9E-06	-3.08	-1.6	-1.06		NM_205863	PARD3B	-3.08	-1.6	-1.06	768	874	2102	874	531	143	4.607083735	1.307993652	1.308087375	0.371378095	-1.81649828	1.17921E-37	3.50985E-37
NM_031365	COL4A3	49	198	29	223	39	703	130	8.0E-06	1.4E-06	5.7E-06	1.0E-06	1.3E-05	3.3E-06	-2.52	-2.45	-1.93		NM_031365	COL4A3	-2.52	-2.45	-1.93	1004	441	875	875	1124	198	8.718968589	1.877870828	1.142721965	0.246116753	-2.215059653	1.3138E-120	8.808E-120
NM_001080512	BICC1	21	152	17	116	37	1120	208	6.2E-06	8.4E-07	3.0E-06	9.9E-07	2.0E-05	5.2E-06	-2.88	-1.59	-1.93		NM_001080512	BICC1	-2.88	-1.59	-1.93	836	887	875	875	1388	262	9.655705797	2.324372223	3.095769733	0.745229953	-2.0545406	1.3788E-140	1.0543E-139
NM_133478	SLC4A5	31	52	69	80	16	96	17	2.1E-06	3.3E-06	2.1E-06	4.4E-07	1.7E-06	4.5E-07	0.61	-2.22	-1.93		NM_133478	SLC4A5	0.61	-2.22	-1.93	11570	518	875	875	228	102	1.947884161	1.358337864	0.306078592	0.213440896	-0.520065513	6.84753E-07	1.03579E-06
NM_002982	CCL2	3	353	7	317	145	333	61	1.4E-05	3.7E-07	8.1E-06	3.8E-06	5.9E-06	1.6E-06	-5.26	-1.09	-1.93		NM_002982	CCL2	-5.26	-1.09	-1.93	265	1435	875	875	1003	213	9.41871637	1.882074568	12.39304786	2.476413905	-2.323206667	1.53949E-91	8.26055E-91
NM_054110	GALNTL2	10	143	17	67	33	2004	214	5.8E-06	8.4E-07	1.7E-06	8.9E-07	3.6E-05	5.4E-06	-2.79	-0.96	-2.72		NM_054110	GALNTL2	-2.79	-0.96	-2.72	876	1644	338	876	2214	264	14.34482817	2.339611117	3.090891656	0.504117888	-2.616190033	4.988E-306	7.4147E-305
NM_001042459	FILIP1L	5	376	46	393	118	906	446	1.5E-05	2.2E-06	1.0E-05	3.1E-06	1.6E-05	1.1E-05	-2.79	-1.69	-0.52		NM_001042459	FILIP1L	-2.79	-1.69	-0.52	876	796	3655	876	1675	610	13.7620212	5.469931545	3.268112371	1.298962609	-1.331097688	2.44808E-73	1.10506E-72
NM_022131	CLSTN2	17	125	15	87	27	361	181	5.1E-06	7.5E-07	2.2E-06	7.3E-07	6.4E-06	4.6E-06	-2.77	-1.62	-0.49		NM_022131	CLSTN2	-2.77	-1.62	-0.49	883	859	3773	883	573	223	4.557970377	1.98059025	0.933627689	0.40569239	-1.202461106	1.96509E-22	4.48233E-22
NM_198098	AQP1	4	1777	227	944	220	4317	846	7.2E-05	1.1E-05	2.4E-05	5.8E-06	7.7E-05	2.1E-05	-2.75	-2.06	-1.85		NM_198098	AQP1	-2.75	-2.06	-1.85	885	592	953	885	7038	1293	57.49079884	12.52351643	20.79985486	4.530939374	-2.198691369	0	0
NM_176819	CXorf36	5	287	36	204	79	1578	236	1.2E-05	1.7E-06	5.2E-06	2.1E-06	2.8E-05	5.9E-06	-2.75	-1.32	-2.24		NM_176819	CXorf36	-2.75	-1.32	-2.24	885	1163	592	885	2069	351	14.93044822	3.220692103	3.15320976	0.680188406	-2.212814825	5.8376E-228	6.5472E-227
NM_001130083	ABLIM2	21	489	62	197	143	2454	409	2.0E-05	3.0E-06	5.0E-06	3.8E-06	4.4E-05	1.0E-05	-2.75	-0.42	-2.08		NM_001130083	ABLIM2	-2.75	-0.42	-2.08	885	2991	713	885	3140	614	22.77268554	5.628597537	6.034097918	1.491414292	-2.016457036	1.4103E-307	2.1186E-306
NM_014960	ARSG	12	100	12	201	133	196	34	4.1E-06	6.1E-07	5.1E-06	3.5E-06	3.5E-06	8.8E-07	-2.75	-0.56	-2		NM_014960	ARSG	-2.75	-0.56	-2	885	2527	793	885	497	179	4.213740447	1.630123584	1.521205937	0.588492269	-1.370120108	9.85365E-23	2.26474E-22
